datum,tijd,cat,counter,datetime,dag,tijduren,dagdeel,etmaalGemiddeldeTempGradenCelsius,zonneschijnUren,stralingJoulePerVierkanteCm,EtmaalNeerslagMM,gemLuchtdrukHectoPascal,Open,High,Low,Close,Volume,Adjusted Close
2014-12-19,09:09,roel alleen,1,2014-12-19T08:09:00Z,vrijdag,9.15,ochtend,9.4,2.6,208,8.5,1012.2,420.660004,421.350006,414.390015,418.369995,0,418.369995
2014-12-18,21:59,roel alleen,1,2014-12-18T20:59:00Z,donderdag,21.9833333333333,avond,11.7,0.2,127,1.1,1008.3,410.089996,416.559998,407.970001,416.440002,128151200,416.440002
2014-12-18,16:11,roel alleen,1,2014-12-18T15:11:00Z,donderdag,16.1833333333333,middag,11.7,0.2,127,1.1,1008.3,410.089996,416.559998,407.970001,416.440002,128151200,416.440002
2014-12-18,11:35,roel alleen,1,2014-12-18T10:35:00Z,donderdag,11.5833333333333,ochtend,11.7,0.2,127,1.1,1008.3,410.089996,416.559998,407.970001,416.440002,128151200,416.440002
2014-12-17,20:25,roel alleen,1,2014-12-17T19:25:00Z,woensdag,20.4166666666667,avond,8.7,0,61,3.5,1004.9,399.160004,404.529999,397.089996,403.459991,107624500,403.459991
2014-12-17,09:45,roel alleen,1,2014-12-17T08:45:00Z,woensdag,9.75,ochtend,8.7,0,61,3.5,1004.9,399.160004,404.529999,397.089996,403.459991,107624500,403.459991
2014-12-17,09:45,roel alleen,1,2014-12-17T08:45:00Z,woensdag,9.75,ochtend,8.7,0,61,3.5,1004.9,399.160004,404.529999,397.089996,403.459991,107624500,403.459991
2014-12-16,10:05,roel alleen,1,2014-12-16T09:05:00Z,dinsdag,10.0833333333333,ochtend,6.1,2,196,0.7,1011.8,397.660004,404.170013,389.309998,403.790009,177484100,403.790009
2014-12-16,10:05,roel alleen,1,2014-12-16T09:05:00Z,dinsdag,10.0833333333333,ochtend,6.1,2,196,0.7,1011.8,397.660004,404.170013,389.309998,403.790009,177484100,403.790009
2014-12-12,10:23,roel alleen,1,2014-12-12T09:23:00Z,vrijdag,10.3833333333333,ochtend,7.7,0,52,15.2,996.6,413.660004,414.350006,405.630005,406.170013,100317800,406.170013
2014-12-12,10:07,roel alleen,1,2014-12-12T09:07:00Z,vrijdag,10.1166666666667,ochtend,7.7,0,52,15.2,996.6,413.660004,414.350006,405.630005,406.170013,100317800,406.170013
2014-12-11,10:21,roel alleen,1,2014-12-11T09:21:00Z,donderdag,10.35,ochtend,7.7,1,134,6.8,1005.8,415.350006,418.519989,413.890015,416.769989,82329000,416.769989
2014-12-10,16:31,roel alleen,1,2014-12-10T15:31:00Z,woensdag,16.5166666666667,middag,7.7,6,365,6.9,1012.8,419.309998,421.390015,415.640015,416.709991,89327900,416.709991
2014-12-10,12:35,roel alleen,1,2014-12-10T11:35:00Z,woensdag,12.5833333333333,middag,7.7,6,365,6.9,1012.8,419.309998,421.390015,415.640015,416.709991,89327900,416.709991
2014-12-10,12:29,roel alleen,1,2014-12-10T11:29:00Z,woensdag,12.4833333333333,middag,7.7,6,365,6.9,1012.8,419.309998,421.390015,415.640015,416.709991,89327900,416.709991
2014-12-10,10:15,roel alleen,1,2014-12-10T09:15:00Z,woensdag,10.25,ochtend,7.7,6,365,6.9,1012.8,419.309998,421.390015,415.640015,416.709991,89327900,416.709991
2014-12-10,08:12,roel alleen,1,2014-12-10T07:12:00Z,woensdag,8.2,ochtend,7.7,6,365,6.9,1012.8,419.309998,421.390015,415.640015,416.709991,89327900,416.709991
2014-12-10,06:55,roel alleen,1,2014-12-10T05:55:00Z,woensdag,6.91666666666667,ochtend,7.7,6,365,6.9,1012.8,419.309998,421.390015,415.640015,416.709991,89327900,416.709991
2014-12-09,15:14,roel alleen,1,2014-12-09T14:14:00Z,dinsdag,15.2333333333333,middag,4.3,1.9,257,0.4,1023.7,423.309998,424.369995,418.160004,418.429993,99858400,418.429993
2014-12-09,13:01,roel alleen,1,2014-12-09T12:01:00Z,dinsdag,13.0166666666667,middag,4.3,1.9,257,0.4,1023.7,423.309998,424.369995,418.160004,418.429993,99858400,418.429993
2014-12-09,09:56,roel alleen,1,2014-12-09T08:56:00Z,dinsdag,9.93333333333333,ochtend,4.3,1.9,257,0.4,1023.7,423.309998,424.369995,418.160004,418.429993,99858400,418.429993
2014-12-09,08:32,roel alleen,1,2014-12-09T07:32:00Z,dinsdag,8.53333333333333,ochtend,4.3,1.9,257,0.4,1023.7,423.309998,424.369995,418.160004,418.429993,99858400,418.429993
2014-12-08,13:27,roel alleen,1,2014-12-08T12:27:00Z,maandag,13.45,middag,5.4,1.7,139,6.3,1016.3,429.649994,430.619995,427.269989,427.269989,60126800,427.269989
2014-12-08,09:57,roel alleen,1,2014-12-08T08:57:00Z,maandag,9.95,ochtend,5.4,1.7,139,6.3,1016.3,429.649994,430.619995,427.269989,427.269989,60126800,427.269989
2014-12-07,15:29,roel alleen,1,2014-12-07T14:29:00Z,zondag,15.4833333333333,middag,5.1,0,74,4.8,1017.1,NA,NA,NA,NA,NA,NA
2014-12-07,11:26,roel alleen,1,2014-12-07T10:26:00Z,zondag,11.4333333333333,ochtend,5.1,0,74,4.8,1017.1,NA,NA,NA,NA,NA,NA
2014-12-07,11:00,roel alleen,1,2014-12-07T10:00:00Z,zondag,11,ochtend,5.1,0,74,4.8,1017.1,NA,NA,NA,NA,NA,NA
2014-12-06,16:08,roel alleen,1,2014-12-06T15:08:00Z,zaterdag,16.1333333333333,middag,4.7,4.2,324,-0.1,1023.8,NA,NA,NA,NA,NA,NA
2014-12-06,16:08,roel alleen,1,2014-12-06T15:08:00Z,zaterdag,16.1333333333333,middag,4.7,4.2,324,-0.1,1023.8,NA,NA,NA,NA,NA,NA
2014-12-06,15:03,roel alleen,1,2014-12-06T14:03:00Z,zaterdag,15.05,middag,4.7,4.2,324,-0.1,1023.8,NA,NA,NA,NA,NA,NA
2014-12-06,14:59,roel alleen,1,2014-12-06T13:59:00Z,zaterdag,14.9833333333333,middag,4.7,4.2,324,-0.1,1023.8,NA,NA,NA,NA,NA,NA
2014-12-06,11:39,roel alleen,1,2014-12-06T10:39:00Z,zaterdag,11.65,ochtend,4.7,4.2,324,-0.1,1023.8,NA,NA,NA,NA,NA,NA
2014-12-05,12:22,roel alleen,1,2014-12-05T11:22:00Z,vrijdag,12.3666666666667,middag,4.2,0,141,2.1,1017.2,426.730011,431.220001,426.690002,431.059998,80066600,431.059998
2014-12-05,10:21,roel alleen,1,2014-12-05T09:21:00Z,vrijdag,10.35,ochtend,4.2,0,141,2.1,1017.2,426.730011,431.220001,426.690002,431.059998,80066600,431.059998
2014-12-05,08:33,roel alleen,1,2014-12-05T07:33:00Z,vrijdag,8.55,ochtend,4.2,0,141,2.1,1017.2,426.730011,431.220001,426.690002,431.059998,80066600,431.059998
2014-12-04,13:44,roel alleen,1,2014-12-04T12:44:00Z,donderdag,13.7333333333333,middag,-0.3,0,70,0,1017.6,430.25,432.220001,422.859985,423.679993,106427900,423.679993
2014-12-03,13:56,roel alleen,1,2014-12-03T12:56:00Z,woensdag,13.9333333333333,middag,-0.1,0,71,-0.1,1022.3,428.529999,429.929993,428.290009,428.609985,70375300,428.609985
2014-12-03,11:13,roel alleen,1,2014-12-03T10:13:00Z,woensdag,11.2166666666667,ochtend,-0.1,0,71,-0.1,1022.3,428.529999,429.929993,428.290009,428.609985,70375300,428.609985
2014-12-03,11:13,roel alleen,1,2014-12-03T10:13:00Z,woensdag,11.2166666666667,ochtend,-0.1,0,71,-0.1,1022.3,428.529999,429.929993,428.290009,428.609985,70375300,428.609985
2014-12-03,08:43,roel alleen,1,2014-12-03T07:43:00Z,woensdag,8.71666666666667,ochtend,-0.1,0,71,-0.1,1022.3,428.529999,429.929993,428.290009,428.609985,70375300,428.609985
2014-12-02,13:25,roel alleen,1,2014-12-02T12:25:00Z,dinsdag,13.4166666666667,middag,1.4,0,62,0,1016.4,424.859985,428.839996,424.640015,428.480011,88318800,428.480011
2014-12-02,09:10,roel alleen,1,2014-12-02T08:10:00Z,dinsdag,9.16666666666667,ochtend,1.4,0,62,0,1016.4,424.859985,428.839996,424.640015,428.480011,88318800,428.480011
2014-12-01,13:04,roel alleen,1,2014-12-01T12:04:00Z,maandag,13.0666666666667,middag,1.6,0,47,0,1013.4,422.820007,424.450012,421.609985,423.470001,75867000,423.470001
2014-12-01,12:01,roel alleen,1,2014-12-01T11:01:00Z,maandag,12.0166666666667,middag,1.6,0,47,0,1013.4,422.820007,424.450012,421.609985,423.470001,75867000,423.470001
2014-12-01,09:53,roel alleen,1,2014-12-01T08:53:00Z,maandag,9.88333333333333,ochtend,1.6,0,47,0,1013.4,422.820007,424.450012,421.609985,423.470001,75867000,423.470001
2014-11-30,11:42,roel alleen,1,2014-11-30T10:42:00Z,zondag,11.7,ochtend,2.8,0,58,2.6,1013.1,NA,NA,NA,NA,NA,NA
2014-11-30,10:59,roel alleen,1,2014-11-30T09:59:00Z,zondag,10.9833333333333,ochtend,2.8,0,58,2.6,1013.1,NA,NA,NA,NA,NA,NA
2014-11-30,10:00,roel alleen,1,2014-11-30T09:00:00Z,zondag,10,ochtend,2.8,0,58,2.6,1013.1,NA,NA,NA,NA,NA,NA
2014-11-29,19:59,roel alleen,1,2014-11-29T18:59:00Z,zaterdag,19.9833333333333,avond,3.1,6.3,386,0,1014.2,NA,NA,NA,NA,NA,NA
2014-11-29,11:01,roel alleen,1,2014-11-29T10:01:00Z,zaterdag,11.0166666666667,ochtend,3.1,6.3,386,0,1014.2,NA,NA,NA,NA,NA,NA
2014-11-28,15:00,roel alleen,1,2014-11-28T14:00:00Z,vrijdag,15,middag,6.7,0.3,168,0,1008.4,425.559998,426.019989,422.970001,425.859985,85080500,425.859985
2014-11-28,11:17,roel alleen,1,2014-11-28T10:17:00Z,vrijdag,11.2833333333333,ochtend,6.7,0.3,168,0,1008.4,425.559998,426.019989,422.970001,425.859985,85080500,425.859985
2014-11-27,14:22,roel alleen,1,2014-11-27T13:22:00Z,donderdag,14.3666666666667,middag,7.4,0,103,1,1006.9,425.089996,426.98999,425.040009,425.75,73926900,425.75
2014-11-27,13:17,roel alleen,1,2014-11-27T12:17:00Z,donderdag,13.2833333333333,middag,7.4,0,103,1,1006.9,425.089996,426.98999,425.040009,425.75,73926900,425.75
2014-11-27,10:05,roel alleen,1,2014-11-27T09:05:00Z,donderdag,10.0833333333333,ochtend,7.4,0,103,1,1006.9,425.089996,426.98999,425.040009,425.75,73926900,425.75
2014-11-26,15:59,roel alleen,1,2014-11-26T14:59:00Z,woensdag,15.9833333333333,middag,5,0.2,196,1.1,1013.7,424.019989,425.480011,423.5,423.970001,60791800,423.970001
2014-11-26,13:09,roel alleen,1,2014-11-26T12:09:00Z,woensdag,13.15,middag,5,0.2,196,1.1,1013.7,424.019989,425.480011,423.5,423.970001,60791800,423.970001
2014-11-26,11:02,roel alleen,1,2014-11-26T10:02:00Z,woensdag,11.0333333333333,ochtend,5,0.2,196,1.1,1013.7,424.019989,425.480011,423.5,423.970001,60791800,423.970001
2014-11-26,07:29,roel alleen,1,2014-11-26T06:29:00Z,woensdag,7.48333333333333,ochtend,5,0.2,196,1.1,1013.7,424.019989,425.480011,423.5,423.970001,60791800,423.970001
2014-11-25,13:23,roel alleen,1,2014-11-25T12:23:00Z,dinsdag,13.3833333333333,middag,3.9,3,310,0,1023.8,423.130005,425.75,421.660004,423.179993,100857900,423.179993
2014-11-25,09:14,roel alleen,1,2014-11-25T08:14:00Z,dinsdag,9.23333333333333,ochtend,3.9,3,310,0,1023.8,423.130005,425.75,421.660004,423.179993,100857900,423.179993
2014-11-24,15:29,roel alleen,1,2014-11-24T14:29:00Z,maandag,15.4833333333333,middag,6.3,4.7,365,2,1024.8,423.609985,425.839996,422.320007,422.910004,90747100,422.910004
2014-11-24,10:58,roel alleen,1,2014-11-24T09:58:00Z,maandag,10.9666666666667,ochtend,6.3,4.7,365,2,1024.8,423.609985,425.839996,422.320007,422.910004,90747100,422.910004
2014-11-24,10:48,roel alleen,1,2014-11-24T09:48:00Z,maandag,10.8,ochtend,6.3,4.7,365,2,1024.8,423.609985,425.839996,422.320007,422.910004,90747100,422.910004
2014-11-24,09:10,roel alleen,1,2014-11-24T08:10:00Z,maandag,9.16666666666667,ochtend,6.3,4.7,365,2,1024.8,423.609985,425.839996,422.320007,422.910004,90747100,422.910004
2014-11-23,13:29,roel alleen,1,2014-11-23T12:29:00Z,zondag,13.4833333333333,middag,10.9,2.8,330,4.6,1015.5,NA,NA,NA,NA,NA,NA
2014-11-23,10:15,roel alleen,1,2014-11-23T09:15:00Z,zondag,10.25,ochtend,10.9,2.8,330,4.6,1015.5,NA,NA,NA,NA,NA,NA
2014-11-22,16:12,roel alleen,1,2014-11-22T15:12:00Z,zaterdag,16.2,middag,8.3,3.8,378,-0.1,1016.5,NA,NA,NA,NA,NA,NA
2014-11-22,10:15,roel alleen,1,2014-11-22T09:15:00Z,zaterdag,10.25,ochtend,8.3,3.8,378,-0.1,1016.5,NA,NA,NA,NA,NA,NA
2014-11-22,09:59,roel alleen,1,2014-11-22T08:59:00Z,zaterdag,9.98333333333333,ochtend,8.3,3.8,378,-0.1,1016.5,NA,NA,NA,NA,NA,NA
2014-11-21,13:14,roel alleen,1,2014-11-21T12:14:00Z,vrijdag,13.2333333333333,middag,5.5,6.7,459,-0.1,1021.7,417.890015,424.730011,417.299988,423.459991,141684200,423.459991
2014-11-21,10:01,roel alleen,1,2014-11-21T09:01:00Z,vrijdag,10.0166666666667,ochtend,5.5,6.7,459,-0.1,1021.7,417.890015,424.730011,417.299988,423.459991,141684200,423.459991
2014-11-20,16:02,roel alleen,1,2014-11-20T15:02:00Z,donderdag,16.0333333333333,middag,7,0,122,0,1026.7,417.98999,418.329987,414.369995,416.809998,87192300,416.809998
2014-11-20,09:33,roel alleen,1,2014-11-20T08:33:00Z,donderdag,9.55,ochtend,7,0,122,0,1026.7,417.98999,418.329987,414.369995,416.809998,87192300,416.809998
2014-11-19,16:09,roel alleen,1,2014-11-19T15:09:00Z,woensdag,16.15,middag,8.2,0,86,0,1021.4,416.980011,419.440002,416.130005,417.790009,75945100,417.790009
2014-11-19,13:21,roel alleen,1,2014-11-19T12:21:00Z,woensdag,13.35,middag,8.2,0,86,0,1021.4,416.980011,419.440002,416.130005,417.790009,75945100,417.790009
2014-11-19,09:16,roel alleen,1,2014-11-19T08:16:00Z,woensdag,9.26666666666667,ochtend,8.2,0,86,0,1021.4,416.980011,419.440002,416.130005,417.790009,75945100,417.790009
2014-11-18,09:42,roel alleen,1,2014-11-18T08:42:00Z,dinsdag,9.7,ochtend,8.1,0,99,0.2,1011.7,414.390015,417.809998,413.809998,417.160004,76088700,417.160004
2014-11-17,10:35,roel alleen,1,2014-11-17T09:35:00Z,maandag,10.5833333333333,ochtend,9.4,1.9,319,-0.1,1004.3,408.829987,414.799988,408.609985,414.070007,72971700,414.070007
2014-11-17,09:21,roel alleen,1,2014-11-17T08:21:00Z,maandag,9.35,ochtend,9.4,1.9,319,-0.1,1004.3,408.829987,414.799988,408.609985,414.070007,72971700,414.070007
2014-11-15,11:13,roel alleen,1,2014-11-15T10:13:00Z,zaterdag,11.2166666666667,ochtend,9.5,0,84,11.3,1001.2,NA,NA,NA,NA,NA,NA
2014-11-14,10:59,roel alleen,1,2014-11-14T09:59:00Z,vrijdag,10.9833333333333,ochtend,9.6,0.3,218,6.1,1005.3,412.559998,412.559998,408.98999,411.970001,75836800,411.970001
2014-11-14,09:27,roel alleen,1,2014-11-14T08:27:00Z,vrijdag,9.45,ochtend,9.6,0.3,218,6.1,1005.3,412.559998,412.559998,408.98999,411.970001,75836800,411.970001
2014-11-13,09:20,roel alleen,1,2014-11-13T08:20:00Z,donderdag,9.33333333333333,ochtend,7.3,5.4,502,0,1010.5,412.769989,413.829987,408.869995,411.410004,110072300,411.410004
2015-06-04,16:00,Samen,1,2015-06-04T14:00:00Z,donderdag,16,middag,15.4,15.1,2940,0,1026.1,485.829987,489.399994,478.399994,485.290009,0,485.290009
2015-06-01,15:34,Samen,1,2015-06-01T13:34:00Z,maandag,15.5666666666667,middag,12.6,6.3,2172,-0.1,1014.2,496.880005,498.829987,491.359985,492.25,0,492.25
2015-06-01,15:13,Samen,1,2015-06-01T13:13:00Z,maandag,15.2166666666667,middag,12.6,6.3,2172,-0.1,1014.2,496.880005,498.829987,491.359985,492.25,0,492.25
2015-05-28,10:47,Samen,1,2015-05-28T08:47:00Z,donderdag,10.7833333333333,ochtend,12.6,8.5,1982,-0.1,1013.4,503.059998,504.799988,499.859985,502.23999,0,502.23999
2015-05-28,10:40,Samen,1,2015-05-28T08:40:00Z,donderdag,10.6666666666667,ochtend,12.6,8.5,1982,-0.1,1013.4,503.059998,504.799988,499.859985,502.23999,0,502.23999
2015-05-27,11:11,Samen,1,2015-05-27T09:11:00Z,woensdag,11.1833333333333,ochtend,12.4,8.3,2436,0,1021.4,496.929993,504.769989,496.679993,503.519989,0,503.519989
2015-05-22,16:13,Samen,1,2015-05-22T14:13:00Z,vrijdag,16.2166666666667,middag,13.9,3,1790,0,1024.8,502.100006,503.209991,500.029999,501.890015,0,501.890015
2015-05-21,14:13,Samen,1,2015-05-21T12:13:00Z,donderdag,14.2166666666667,middag,11.9,14.1,2768,0,1025.2,500.75,502.480011,499.51001,502.049988,0,502.049988
2015-05-19,15:09,Samen,1,2015-05-19T13:09:00Z,dinsdag,15.15,middag,10.4,10.8,1986,3.7,1004.9,493.130005,499.700012,492.940002,499.179993,0,499.179993
2015-05-18,15:44,Samen,1,2015-05-18T13:44:00Z,maandag,15.7333333333333,middag,10.5,1.9,668,9.2,1007.3,491.130005,492.829987,484.23999,490.149994,0,490.149994
2015-05-11,18:46,Samen,1,2015-05-11T16:46:00Z,maandag,18.7666666666667,avond,16.4,9.2,2243,0,1019.4,491.399994,493.470001,489.410004,492.75,0,492.75
2015-05-08,07:57,Samen,1,2015-05-08T05:57:00Z,vrijdag,7.95,ochtend,13.9,3.6,1654,0.4,1014.9,482.380005,491.100006,481.559998,490.790009,0,490.790009
2015-05-07,15:31,Samen,1,2015-05-07T13:31:00Z,donderdag,15.5166666666667,middag,11.4,12.4,2488,-0.1,1016.5,474.839996,479.890015,469.820007,478.779999,0,478.779999
2015-05-07,07:45,Samen,1,2015-05-07T05:45:00Z,donderdag,7.75,ochtend,11.4,12.4,2488,-0.1,1016.5,474.839996,479.890015,469.820007,478.779999,0,478.779999
2015-05-06,08:13,Samen,1,2015-05-06T06:13:00Z,woensdag,8.21666666666667,ochtend,11.8,7.4,1577,3.9,1008,482.290009,483.869995,476.959991,478.149994,0,478.149994
2015-05-05,08:51,Samen,1,2015-05-05T06:51:00Z,dinsdag,8.85,ochtend,14.8,9.2,1791,7.3,999.2,490.48999,495.160004,482.320007,482.609985,0,482.609985
2015-05-05,08:18,Samen,1,2015-05-05T06:18:00Z,dinsdag,8.3,ochtend,14.8,9.2,1791,7.3,999.2,490.48999,495.160004,482.320007,482.609985,0,482.609985
2015-05-04,08:00,Samen,1,2015-05-04T06:00:00Z,maandag,8,ochtend,14.6,8.2,2113,3.6,1004.4,488.23999,493.359985,484.549988,491.170013,0,491.170013
2015-05-01,08:01,Samen,1,2015-05-01T06:01:00Z,vrijdag,8.01666666666667,ochtend,8.5,11.1,2267,0,1010.3,NA,NA,NA,NA,NA,NA
2015-04-30,12:03,Samen,1,2015-04-30T10:03:00Z,donderdag,12.05,middag,8.6,11.7,2176,1.7,1011.3,490.029999,491.320007,484.799988,487.850006,0,487.850006
2015-04-30,07:49,Samen,1,2015-04-30T05:49:00Z,donderdag,7.81666666666667,ochtend,8.6,11.7,2176,1.7,1011.3,490.029999,491.320007,484.799988,487.850006,0,487.850006
2015-04-30,07:27,Samen,1,2015-04-30T05:27:00Z,donderdag,7.45,ochtend,8.6,11.7,2176,1.7,1011.3,490.029999,491.320007,484.799988,487.850006,0,487.850006
2015-04-29,07:48,Samen,1,2015-04-29T05:48:00Z,woensdag,7.8,ochtend,8.4,2.2,1119,3.2,1015.1,502.25,503.670013,488.5,489.26001,0,489.26001
2015-04-28,07:46,Samen,1,2015-04-28T05:46:00Z,dinsdag,7.76666666666667,ochtend,6.5,10.8,2133,0.3,1016.4,507.790009,507.970001,498.329987,501.660004,0,501.660004
2015-04-24,08:00,Samen,1,2015-04-24T06:00:00Z,vrijdag,8,ochtend,10.9,9.7,2023,0,1011.6,504.070007,506.209991,502.619995,504.01001,0,504.01001
2015-04-23,07:45,Samen,1,2015-04-23T05:45:00Z,donderdag,7.75,ochtend,8.2,9,2100,0,1020,504.98999,506.820007,499.269989,503,0,503
2015-04-22,15:11,Samen,1,2015-04-22T13:11:00Z,woensdag,15.1833333333333,middag,7.8,0.4,921,0,1029.1,507.549988,508.730011,502.350006,505.720001,0,505.720001
2015-04-22,07:54,Samen,1,2015-04-22T05:54:00Z,woensdag,7.9,ochtend,7.8,0.4,921,0,1029.1,507.549988,508.730011,502.350006,505.720001,0,505.720001
2015-04-21,07:30,Samen,1,2015-04-21T05:30:00Z,dinsdag,7.5,ochtend,8.5,12.4,2298,0,1032.9,503.410004,506.850006,501.130005,503.809998,0,503.809998
2015-04-20,07:34,Samen,1,2015-04-20T05:34:00Z,maandag,7.56666666666667,ochtend,10.1,12.5,2321,0,1029.5,497.279999,501.410004,496.970001,500.730011,0,500.730011
2015-04-20,07:19,Samen,1,2015-04-20T05:19:00Z,maandag,7.31666666666667,ochtend,10.1,12.5,2321,0,1029.5,497.279999,501.410004,496.970001,500.730011,0,500.730011
2015-04-17,15:34,Samen,1,2015-04-17T13:34:00Z,vrijdag,15.5666666666667,middag,8.2,7.5,1665,0,1021.1,502.980011,503.880005,493.279999,495.029999,0,495.029999
2015-04-16,11:10,Samen,1,2015-04-16T09:10:00Z,donderdag,11.1666666666667,ochtend,9.8,10.1,2091,0,1017,508.220001,509.51001,503.850006,504.380005,0,504.380005
2015-04-16,09:14,Samen,1,2015-04-16T07:14:00Z,donderdag,9.23333333333333,ochtend,9.8,10.1,2091,0,1017,508.220001,509.51001,503.850006,504.380005,0,504.380005
2015-04-12,11:29,Samen,1,2015-04-12T09:29:00Z,zondag,11.4833333333333,ochtend,9.6,9.8,1929,0.4,1026.1,NA,NA,NA,NA,NA,NA
2015-04-12,11:11,Samen,1,2015-04-12T09:11:00Z,zondag,11.1833333333333,ochtend,9.6,9.8,1929,0.4,1026.1,NA,NA,NA,NA,NA,NA
2015-04-02,09:52,Samen,1,2015-04-02T07:52:00Z,donderdag,9.86666666666667,ochtend,6,8,1721,3.3,1018.2,491.01001,493.140015,489.910004,492.380005,0,492.380005
2015-04-02,09:36,Samen,1,2015-04-02T07:36:00Z,donderdag,9.6,ochtend,6,8,1721,3.3,1018.2,491.01001,493.140015,489.910004,492.380005,0,492.380005
2015-04-01,10:23,Samen,1,2015-04-01T08:23:00Z,woensdag,10.3833333333333,ochtend,6.8,5.9,1191,2.3,1016.5,486.839996,494.799988,485.829987,490.040009,0,490.040009
2015-03-20,15:11,Samen,1,2015-03-20T14:11:00Z,vrijdag,15.1833333333333,middag,4.7,2.6,819,-0.1,1025.4,497.170013,500.660004,495.450012,499.119995,0,499.119995
2015-03-17,15:26,Samen,1,2015-03-17T14:26:00Z,dinsdag,15.4333333333333,middag,7.1,9.4,1326,0,1025,498.480011,499.299988,492.700012,494.399994,0,494.399994
2015-03-15,12:27,Samen,1,2015-03-15T11:27:00Z,zondag,12.45,middag,5.7,0.2,381,-0.1,1027.8,NA,NA,NA,NA,NA,NA
2015-03-15,11:23,Samen,1,2015-03-15T10:23:00Z,zondag,11.3833333333333,ochtend,5.7,0.2,381,-0.1,1027.8,NA,NA,NA,NA,NA,NA
2015-03-14,12:35,Samen,1,2015-03-14T11:35:00Z,zaterdag,12.5833333333333,middag,3.9,0,276,-0.1,1029.3,NA,NA,NA,NA,NA,NA
2015-03-12,10:53,Samen,1,2015-03-12T09:53:00Z,donderdag,10.8833333333333,ochtend,6,10.7,1454,0,1029.6,492.589996,494.570007,490.910004,491.640015,0,491.640015
2015-03-10,14:51,Samen,1,2015-03-10T13:51:00Z,dinsdag,14.85,middag,6.4,9.3,1349,-0.1,1029.2,486.880005,488.51001,482.130005,483.100006,0,483.100006
2015-03-09,13:04,Samen,1,2015-03-09T12:04:00Z,maandag,13.0666666666667,middag,8,5.7,905,0.6,1026,487.399994,488.209991,484.76001,488.209991,0,488.209991
2015-03-05,09:52,Samen,1,2015-03-05T08:52:00Z,donderdag,9.86666666666667,ochtend,5.8,6.6,978,0,1037.1,484.959991,489.359985,484.829987,488.959991,0,488.959991
2015-03-02,15:41,Samen,1,2015-03-02T14:41:00Z,maandag,15.6833333333333,middag,5.7,6.9,840,0.2,1005.7,484.359985,487.01001,483.369995,485.839996,0,485.839996
2015-02-20,09:45,Samen,1,2015-02-20T08:45:00Z,vrijdag,9.75,ochtend,5.3,0,125,22.9,1005.4,468.980011,469.850006,466.149994,469.850006,0,469.850006
2015-02-13,10:02,Samen,1,2015-02-13T09:02:00Z,vrijdag,10.0333333333333,ochtend,6,6.4,705,-0.1,1011.1,462.429993,466.059998,461.859985,464.899994,0,464.899994
2015-02-12,10:32,Samen,1,2015-02-12T09:32:00Z,donderdag,10.5333333333333,ochtend,3.8,0,178,0,1020.9,457.709991,463.790009,457.709991,460.429993,0,460.429993
2015-02-12,08:27,Samen,1,2015-02-12T07:27:00Z,donderdag,8.45,ochtend,3.8,0,178,0,1020.9,457.709991,463.790009,457.709991,460.429993,0,460.429993
2015-02-11,10:59,Samen,1,2015-02-11T09:59:00Z,woensdag,10.9833333333333,ochtend,4.3,0,170,0,1025.7,455.649994,459.059998,454.829987,458.269989,0,458.269989
2015-02-11,10:45,Samen,1,2015-02-11T09:45:00Z,woensdag,10.75,ochtend,4.3,0,170,0,1025.7,455.649994,459.059998,454.829987,458.269989,0,458.269989
2015-02-02,15:08,Samen,1,2015-02-02T14:08:00Z,maandag,15.1333333333333,middag,3.3,4.6,447,3.8,1000.7,450.600006,451.910004,446.440002,450.76001,0,450.76001
2015-01-30,13:17,Samen,1,2015-01-30T12:17:00Z,vrijdag,13.2833333333333,middag,2.6,3.1,393,2.3,976.1,454,454.649994,448.899994,450.390015,0,450.390015
2015-01-27,15:08,Samen,1,2015-01-27T14:08:00Z,dinsdag,15.1333333333333,middag,5.8,3.9,404,0.4,1022.7,458.339996,459.059998,451.48999,454.459991,0,454.459991
2015-01-27,11:14,Samen,1,2015-01-27T10:14:00Z,dinsdag,11.2333333333333,ochtend,5.8,3.9,404,0.4,1022.7,458.339996,459.059998,451.48999,454.459991,0,454.459991
2015-01-26,15:37,Samen,1,2015-01-26T14:37:00Z,maandag,15.6166666666667,middag,7,0.7,163,1.4,1020.3,452.619995,459.440002,452.619995,459.140015,0,459.140015
2015-01-26,10:28,Samen,1,2015-01-26T09:28:00Z,maandag,10.4666666666667,ochtend,7,0.7,163,1.4,1020.3,452.619995,459.440002,452.619995,459.140015,0,459.140015
2015-01-23,16:32,Samen,1,2015-01-23T15:32:00Z,vrijdag,16.5333333333333,middag,-2.7,3.2,375,0,1025.4,451.019989,457.100006,450.279999,454.559998,0,454.559998
2015-01-22,13:19,Samen,1,2015-01-22T12:19:00Z,donderdag,13.3166666666667,middag,-1,0.2,130,-0.1,1020.2,442.040009,449.029999,440.410004,447.769989,0,447.769989
2015-01-21,11:25,Samen,1,2015-01-21T10:25:00Z,woensdag,11.4166666666667,ochtend,-0.2,0.2,251,0,1012.5,439.98999,441.089996,435.839996,441.089996,0,441.089996
2015-01-20,13:52,Samen,1,2015-01-20T12:52:00Z,dinsdag,13.8666666666667,middag,1.5,2.4,272,0,1012.2,435.970001,439.390015,435.600006,437.920013,0,437.920013
